Date,cesi_global,cesi_g10,cesi_united_states,cesi_eurozone,cesi_asia_pacific,cesi_latin_america,cesi_emerging_markets,cesi_bric
2022-08-22,3.7,-12.2,-9.8,-49.9,26.7,27.7,27.5,18.8
2022-08-23,0.1,-17.4,-21.6,-45.8,25.0,26.7,26.5,18.2
2022-08-24,-0.3,-17.6,-22.1,-45.8,24.4,26.1,25.7,17.5
2022-08-25,1.5,-13.8,-19.1,-37.2,21.8,24.7,24.6,18.5
2022-08-26,0.2,-14.6,-24.3,-32.7,18.0,24.9,22.4,18.0
2022-08-29,-0.9,-14.4,-23.3,-32.3,13.1,22.8,19.3,15.3
2022-08-30,0.4,-12.3,-16.8,-34.5,12.8,24.8,19.4,15.8
2022-08-31,-3.2,-11.2,-27.6,-25.4,-3.8,21.0,8.8,-5.4
2022-09-01,1.3,-5.9,-20.9,-17.6,-4.0,28.9,12.0,-0.7
2022-09-02,-0.1,-8.2,-26.6,-17.3,-4.2,30.0,12.1,-1.4
2022-09-06,-0.7,-7.5,-18.9,-22.9,-6.1,30.5,9.3,-7.4
2022-09-07,-1.8,-5.2,-17.7,-15.9,-16.0,28.6,3.1,-18.2
2022-09-08,-4.0,-8.5,-14.6,-14.8,-16.3,28.5,2.6,-18.7
2022-09-09,-5.6,-10.1,-13.9,-17.0,-17.9,28.0,1.1,-18.3
2022-09-12,-5.7,-6.9,-9.6,-12.9,-24.5,27.5,-4.1,-29.2
2022-09-13,-3.8,-0.6,5.4,-12.3,-24.6,28.8,-9.0,-28.7
2022-09-14,-4.8,-1.4,5.8,-15.2,-24.7,23.2,-10.2,-30.8
2022-09-15,-5.6,-4.2,2.5,-13.2,-22.1,26.5,-8.0,-29.5
2022-09-16,-3.0,-4.0,2.3,-10.8,-9.8,20.8,-1.8,-15.7
2022-09-19,-0.7,-0.1,3.6,1.2,-9.3,19.9,-1.8,-16.4
2022-09-20,1.7,2.7,6.1,9.4,-6.4,19.5,0.0,-16.7
2022-09-21,2.1,3.1,6.1,10.3,-6.8,20.1,0.3,-17.0
2022-09-22,1.8,2.6,5.9,8.0,-6.8,20.0,0.2,-17.5
2022-09-23,1.6,1.5,10.9,4.1,-5.1,20.0,1.3,-18.0
2022-09-26,0.2,0.6,10.9,-4.6,-8.3,20.8,-0.7,-19.7
2022-09-27,1.8,4.4,14.9,-0.9,-9.9,18.5,-2.4,-21.7
2022-09-28,2.6,4.9,15.0,-0.8,-8.6,19.7,-1.2,-21.7
2022-09-29,3.3,5.5,18.5,-5.7,-8.7,19.8,-0.3,-19.7
2022-09-30,4.3,9.8,17.9,0.2,-15.1,19.3,-4.4,-26.5
2022-10-03,1.4,5.0,10.4,-0.6,-16.0,23.4,-4.3,-26.3
2022-10-04,0.6,3.7,6.3,-0.2,-15.5,22.1,-4.4,-26.4
2022-10-05,2.1,5.8,7.5,2.8,-15.6,23.6,-3.9,-24.6
2022-10-06,0.8,4.2,4.7,0.5,-15.6,21.0,-4.7,-24.1
2022-10-07,2.0,5.0,5.2,1.9,-15.1,25.8,-2.9,-19.0
2022-10-10,0.1,3.9,4.2,1.7,-19.5,26.0,-5.9,-23.0
2022-10-11,2.7,4.6,5.1,2.0,-9.9,24.7,-0.5,-10.2
2022-10-12,1.5,4.8,5.3,4.5,-14.7,28.9,-3.9,-18.5
2022-10-13,3.9,9.0,13.4,5.0,-15.0,28.3,-4.2,-18.3
2022-10-14,5.1,10.7,17.4,5.7,-13.8,30.1,-3.7,-17.2
2022-10-17,4.9,12.5,19.4,9.4,-18.8,28.0,-7.0,-17.4
2022-10-18,6.8,15.6,22.3,14.5,-18.6,27.5,-7.0,-17.4
2022-10-19,8.3,18.4,23.5,18.6,-18.8,27.8,-7.3,-17.2
2022-10-20,10.9,21.6,25.5,21.0,-15.1,24.9,-5.7,-15.2
2022-10-21,10.6,21.6,25.5,22.3,-14.8,21.3,-6.4,-15.0
2022-10-24,9.3,14.2,20.7,9.6,-1.9,22.5,1.4,7.5
2022-10-25,9.4,12.3,16.3,10.3,0.5,34.3,4.5,7.8
2022-10-26,8.5,10.8,16.4,5.5,1.8,31.3,4.6,8.1
2022-10-27,8.5,9.4,13.7,3.5,4.0,37.1,6.5,8.1
2022-10-28,10.6,11.9,14.5,9.0,6.9,37.3,8.3,8.7
2022-10-31,9.8,11.2,8.1,18.2,-5.3,67.1,7.2,5.2
2022-11-01,9.5,12.6,12.4,17.5,-8.5,66.6,4.4,7.3
2022-11-02,7.9,10.3,13.5,8.9,-9.2,64.3,3.8,6.1
2022-11-03,6.7,10.0,14.1,8.2,-10.0,64.1,1.5,1.2
2022-11-04,9.4,14.2,18.9,9.2,-9.4,63.9,1.7,0.8
2022-11-07,9.6,14.9,21.5,10.9,-11.4,67.1,1.2,-2.5
2022-11-08,10.0,14.6,21.6,10.5,-9.5,66.8,2.8,-1.9
2022-11-09,12.6,18.5,21.5,10.0,-8.9,70.5,3.5,0.5
2022-11-10,9.7,14.8,13.2,9.0,-12.6,70.1,1.7,-6.0
2022-11-11,11.0,15.4,8.9,8.9,-4.8,70.3,4.0,0.4
2022-11-14,11.0,15.8,8.4,12.5,-2.5,66.0,3.3,2.3
2022-11-15,10.8,17.9,10.8,17.6,-8.5,66.1,-0.4,-5.4
2022-11-16,11.3,18.9,14.3,17.0,-8.0,64.8,-0.5,-5.2
2022-11-17,9.0,14.5,12.1,16.3,-10.5,64.4,0.3,0.5
2022-11-18,9.2,14.5,11.3,15.5,-10.0,64.6,0.7,0.8
2022-11-21,9.0,14.7,13.8,11.7,-10.5,63.3,0.0,1.4
2022-11-22,9.0,14.8,13.6,11.4,-9.8,61.3,0.0,1.6
2022-11-23,12.3,20.7,13.5,30.1,-9.7,60.6,-0.6,2.1
2022-11-25,15.4,24.2,13.3,42.3,-8.0,65.0,1.9,4.3
2022-11-28,14.4,22.3,14.2,37.5,-6.1,62.4,2.4,9.6
2022-11-29,13.4,20.8,14.0,34.9,-6.4,61.0,1.9,9.3
2022-11-30,9.4,17.5,8.9,32.5,-13.2,61.1,-3.1,6.4
2022-12-01,9.2,15.7,9.5,27.4,-13.3,59.3,-0.8,12.0
2022-12-02,10.7,17.5,12.9,27.5,-12.8,60.8,0.2,11.9
2022-12-05,13.8,22.5,19.7,31.5,-12.1,59.3,0.6,12.0
2022-12-06,14.0,23.1,18.8,33.1,-12.1,53.4,0.3,11.9
2022-12-07,13.5,24.8,18.2,37.7,-16.8,53.3,-3.5,7.4
2022-12-08,9.7,18.4,17.5,38.0,-17.0,53.7,-3.5,7.8
2022-12-09,10.1,18.9,19.0,38.4,-17.1,53.5,-3.3,7.9
2022-12-12,7.5,19.4,16.0,40.4,-30.8,52.7,-10.4,-6.8
2022-12-13,7.9,19.1,13.2,41.8,-31.0,50.1,-9.0,-9.1
2022-12-14,7.5,19.5,9.9,42.1,-33.0,48.3,-10.6,-12.1
2022-12-15,3.5,17.6,3.5,43.1,-46.6,46.8,-17.6,-26.5
2022-12-16,4.5,20.2,-2.9,61.8,-48.6,45.6,-19.1,-26.5
2022-12-19,4.6,20.7,-5.7,66.7,-48.8,44.0,-19.7,-26.5
2022-12-20,3.7,19.6,-10.3,67.4,-50.0,43.9,-20.2,-26.5
2022-12-21,5.1,21.3,-7.9,68.2,-50.0,44.7,-19.4,-26.0
2022-12-22,5.3,21.6,-6.4,68.5,-49.6,44.2,-19.3,-26.0
2022-12-23,5.2,21.8,-5.8,69.0,-49.5,40.9,-19.8,-26.0
2022-12-27,3.7,20.1,-5.8,69.8,-49.6,38.3,-20.8,-25.8
2022-12-28,4.3,19.9,-4.4,68.7,-48.5,43.5,-19.1,-24.8
2022-12-29,3.8,19.7,-4.2,68.1,-50.0,42.5,-20.2,-25.1
2022-12-30,3.9,20.2,-2.7,67.9,-49.9,40.4,-20.6,-25.2
2023-01-03,4.9,20.8,-1.3,69.3,-49.4,39.8,-19.0,-26.0
2023-01-04,4.1,22.4,-0.5,76.6,-56.6,40.5,-23.2,-35.3
2023-01-05,6.7,27.2,9.1,75.9,-58.9,42.8,-24.1,-33.5
2023-01-06,5.1,23.1,-7.3,79.0,-55.6,42.0,-22.0,-33.4
2023-01-09,3.3,21.1,-9.1,77.1,-56.2,38.5,-23.2,-35.0
2023-01-10,2.9,20.9,-11.4,80.1,-58.3,39.8,-24.1,-38.1
2023-01-11,2.8,20.6,-11.8,79.5,-57.9,39.3,-23.9,-38.9
2023-01-12,10.2,28.2,-9.7,78.8,-46.1,38.8,-16.8,-23.2
2023-01-13,12.1,31.3,-6.1,80.3,-45.0,35.9,-16.5,-23.0
2023-01-17,22.1,28.9,-13.3,88.9,3.7,30.6,11.8,41.3
2023-01-18,17.5,24.0,-24.7,88.2,-2.9,29.4,7.8,40.4
2023-01-19,19.1,26.6,-19.0,87.9,-2.3,27.1,7.8,39.2
2023-01-20,18.8,26.7,-17.7,87.7,-3.2,25.5,6.9,37.5
2023-01-23,16.8,25.4,-17.7,84.6,-4.7,17.7,4.0,35.0
2023-01-24,17.9,27.6,-15.2,89.8,-5.2,15.7,3.5,35.5
2023-01-25,17.4,27.0,-15.7,87.7,-4.6,10.7,2.9,35.8
2023-01-26,19.6,30.8,-4.5,85.3,-4.3,9.6,2.9,36.3
2023-01-27,19.6,30.3,-3.1,83.2,-2.7,7.6,3.5,37.1
2023-01-30,20.9,31.3,-5.4,91.0,0.7,4.2,5.2,39.2
2023-01-31,22.6,32.1,-6.1,97.2,3.4,9.5,8.3,44.8
2023-02-01,19.3,30.5,-10.8,101.3,-7.5,11.1,2.7,43.3
2023-02-02,18.6,29.5,-11.0,97.7,-6.9,10.6,2.4,41.0
2023-02-03,26.9,42.6,19.7,100.1,-4.9,9.6,3.3,43.4
2023-02-06,26.8,42.4,21.9,100.6,-2.6,8.0,3.3,44.3
2023-02-07,27.2,41.5,23.6,95.6,-0.7,9.5,5.7,47.7
2023-02-08,26.9,40.9,24.2,94.4,-1.1,9.6,5.9,47.0
2023-02-09,25.5,40.1,22.8,93.0,-0.4,2.5,3.7,41.8
2023-02-10,28.4,43.1,24.1,92.4,-0.8,11.3,6.5,41.1
2023-02-13,28.5,42.8,23.5,87.3,2.1,11.0,7.0,41.9
2023-02-14,28.0,42.7,23.6,86.1,3.0,10.9,6.1,41.1
2023-02-15,30.0,45.4,36.0,82.7,5.4,9.1,7.0,41.1
2023-02-16,30.3,46.3,29.0,81.2,6.0,4.9,6.5,41.1
2023-02-17,29.1,46.0,29.0,79.4,1.6,4.8,3.8,41.1
2023-02-21,27.9,44.6,32.7,68.6,3.2,2.2,3.1,41.0
2023-02-22,28.1,44.3,32.6,67.6,5.3,1.4,4.1,41.1
2023-02-23,28.4,46.4,34.2,71.7,1.1,2.0,1.6,41.4
2023-02-24,29.2,47.0,37.5,68.7,1.2,6.5,2.5,41.2
2023-02-27,28.8,46.6,40.4,60.5,1.3,6.7,2.2,41.7
2023-02-28,28.2,45.4,38.6,61.8,-0.2,8.7,2.4,38.1
2023-03-01,30.0,44.0,37.6,59.4,9.2,10.0,9.1,50.1
2023-03-02,31.9,47.0,38.1,70.8,6.1,3.4,9.4,56.5
2023-03-03,30.9,45.4,38.9,64.4,6.4,3.7,9.4,57.6
2023-03-06,31.2,44.1,34.9,56.6,9.5,9.1,12.0,60.2
2023-03-07,30.2,45.6,35.0,58.7,5.7,6.1,7.3,58.5
2023-03-08,30.0,45.0,38.5,61.6,6.5,6.3,7.7,59.3
2023-03-09,30.0,44.7,39.0,60.6,7.6,6.5,8.2,60.3
2023-03-10,33.9,46.5,44.7,59.4,16.7,6.7,15.1,71.9
2023-03-13,34.0,45.5,47.9,54.6,20.5,9.8,17.1,75.9
2023-03-14,34.6,45.5,50.3,51.6,21.3,10.0,18.4,77.6
2023-03-15,35.6,45.0,48.9,49.8,26.9,9.9,21.9,83.3
2023-03-16,37.2,47.9,58.1,49.2,26.7,9.9,21.4,82.7
2023-03-17,35.2,44.9,50.7,48.4,26.6,7.7,20.8,81.4
2023-03-20,34.0,43.4,49.5,46.5,27.3,5.8,20.0,79.5
2023-03-21,33.7,43.5,52.7,45.1,27.1,5.8,19.3,78.8
2023-03-22,34.4,44.6,52.2,44.5,26.9,5.9,19.2,78.2
2023-03-23,34.5,44.0,51.3,44.0,27.5,11.2,20.6,77.6
2023-03-24,38.5,50.7,61.2,52.6,25.8,14.6,20.2,76.9
2023-03-27,40.4,51.8,59.5,59.5,33.6,8.5,23.6,73.4
2023-03-28,40.9,52.7,61.3,60.9,33.4,8.3,23.5,72.6
2023-03-29,40.1,52.0,60.8,60.0,32.7,6.1,22.5,71.0
2023-03-30,38.2,49.3,59.2,54.2,32.8,1.7,21.8,69.1
2023-03-31,40.1,49.2,57.0,50.0,40.5,2.3,26.5,74.6
2023-04-03,36.3,43.8,52.0,46.5,40.0,-0.6,25.2,69.2
2023-04-04,35.2,41.9,48.1,46.8,38.9,3.4,25.4,69.0
2023-04-05,33.5,39.0,37.3,53.8,39.5,4.1,25.5,67.5
2023-04-06,32.7,37.5,31.4,56.5,40.9,4.0,25.7,69.1
2023-04-10,30.1,33.3,30.3,52.3,36.0,3.5,25.5,68.0
2023-04-11,27.7,31.7,29.7,52.0,41.1,6.4,21.6,75.1
2023-04-12,27.4,30.9,29.2,50.7,41.0,10.0,22.2,75.6
2023-04-13,31.0,31.1,28.4,49.6,55.6,10.0,30.7,94.1
2023-04-14,29.6,30.8,31.0,48.4,51.7,7.0,27.8,88.4
2023-04-17,29.2,32.8,39.1,43.8,44.4,9.0,23.9,71.7
2023-04-18,32.1,31.6,36.9,38.1,59.0,9.0,32.7,90.7
2023-04-19,32.3,32.0,35.9,37.5,59.1,7.7,32.7,89.9
2023-04-20,30.5,29.6,26.4,37.0,58.3,5.5,31.8,89.5
2023-04-21,30.5,29.6,32.1,32.8,58.3,5.5,31.8,89.2
2023-04-24,28.7,26.8,27.3,30.6,58.8,5.7,31.4,88.0
2023-04-25,27.2,25.7,25.1,30.0,56.4,2.5,29.4,86.7
2023-04-26,27.9,25.5,26.2,29.1,59.3,3.0,31.2,86.6
2023-04-27,25.8,21.2,21.0,21.5,59.4,3.3,32.5,88.9
2023-04-28,26.2,19.8,22.0,15.2,57.4,25.1,35.6,90.3
2023-05-01,23.5,17.4,19.0,10.2,52.6,23.3,32.3,82.9
2023-05-02,23.3,15.6,12.5,12.5,56.8,22.2,34.7,82.8
2023-05-03,24.5,17.4,16.6,12.6,56.3,25.2,35.1,82.2
2023-05-04,23.8,15.2,15.9,5.3,56.2,32.2,36.6,80.9
2023-05-05,21.2,10.6,19.7,-14.6,56.9,32.2,36.9,79.9
2023-05-08,20.0,7.9,18.6,-20.3,58.5,32.1,38.0,80.1
2023-05-09,20.4,7.3,17.8,-20.3,61.0,32.6,39.8,81.1
2023-05-10,19.7,6.3,17.1,-21.2,61.7,32.7,39.6,81.3
2023-05-11,15.9,2.9,12.8,-21.1,52.8,32.9,35.1,69.1
2023-05-12,12.6,-0.2,6.0,-21.1,48.1,27.8,31.3,60.8
2023-05-15,9.1,-6.0,-2.9,-24.7,45.9,27.5,31.3,59.3
2023-05-16,4.0,-3.9,2.2,-27.3,16.3,27.1,15.4,20.6
2023-05-17,4.4,-4.2,1.4,-27.3,17.1,33.4,17.0,22.5
2023-05-18,5.6,-2.8,6.1,-27.4,17.1,35.0,18.0,23.6
2023-05-19,4.2,-4.7,5.5,-27.5,14.4,39.5,17.3,25.2
2023-05-22,3.2,-6.0,3.0,-28.7,14.4,38.9,16.7,23.3
2023-05-23,0.0,-9.5,1.6,-35.9,9.9,38.3,13.9,22.6
2023-05-24,-0.3,-9.8,0.5,-40.4,9.8,37.5,13.6,21.9
2023-05-25,0.4,-8.8,6.9,-46.0,10.1,37.4,13.8,21.0
2023-05-26,3.5,-2.7,22.0,-46.7,9.8,32.5,12.6,19.5
2023-05-30,0.2,-5.4,25.3,-63.5,5.6,33.6,8.4,12.9
2023-05-31,0.1,-7.1,23.7,-62.9,7.4,33.6,10.6,22.2
2023-06-01,3.7,-7.3,30.9,-72.8,12.3,50.9,20.0,36.9
2023-06-02,5.8,-4.1,38.9,-72.5,13.9,48.2,20.4,36.2
2023-06-05,2.0,-11.0,28.2,-82.2,15.2,47.2,21.2,36.2
2023-06-06,0.1,-13.1,28.0,-88.1,14.1,46.9,19.8,34.8
2023-06-07,-2.9,-14.7,26.9,-88.5,7.2,45.9,14.6,26.0
2023-06-08,-3.1,-14.9,21.2,-90.5,6.7,45.6,14.4,25.4
2023-06-09,-5.4,-16.0,20.8,-91.9,2.3,42.5,10.2,24.8
2023-06-12,-5.0,-17.0,19.1,-92.1,7.4,41.6,13.0,32.3
2023-06-13,-5.3,-15.7,18.7,-89.8,3.7,41.5,10.1,27.7
2023-06-14,-5.4,-15.6,19.5,-91.2,3.5,41.1,10.0,27.3
2023-06-15,-5.3,-13.6,18.2,-91.3,0.1,36.4,7.1,18.4
2023-06-16,-5.1,-12.2,22.3,-91.4,-2.0,32.9,5.6,19.5
2023-06-20,-3.9,-10.1,30.2,-93.1,-3.1,33.5,5.4,17.6
2023-06-21,-3.7,-9.4,28.9,-94.6,-3.8,33.0,4.9,17.0
2023-06-22,-3.7,-8.7,28.9,-92.2,-4.9,32.5,3.9,16.6
2023-06-23,-12.9,-23.6,22.5,-131.9,-6.2,32.7,3.2,16.0
2023-06-26,-14.7,-25.9,23.9,-140.2,-8.3,32.9,2.2,13.4
2023-06-27,-10.7,-18.7,40.8,-138.4,-10.0,32.9,1.3,12.3
2023-06-28,-10.9,-18.3,41.8,-137.8,-11.8,32.3,0.2,10.6
2023-06-29,-7.7,-14.0,53.9,-140.6,-12.4,33.2,1.8,13.9
2023-06-30,-8.5,-15.9,54.4,-144.9,-10.9,33.0,2.7,12.5
2023-07-03,-9.1,-13.8,57.0,-146.5,-17.2,29.8,-2.0,9.9
2023-07-05,-10.6,-15.5,52.9,-146.0,-21.5,34.5,-3.2,4.6
2023-07-06,-3.9,-4.4,73.7,-136.7,-22.7,37.6,-3.1,2.5
2023-07-07,-4.3,-4.2,72.0,-136.1,-25.5,37.1,-4.4,1.0
2023-07-10,-6.8,-6.3,70.5,-135.4,-32.1,34.7,-7.5,-9.4
2023-07-11,-4.4,-6.3,70.6,-135.7,-22.2,34.6,-1.5,1.6
2023-07-12,-3.9,-7.9,65.7,-134.5,-19.4,47.4,1.9,2.6
2023-07-13,-4.1,-7.0,67.8,-135.9,-21.8,46.9,0.2,-0.5
2023-07-14,-2.5,-3.1,75.1,-134.4,-22.2,39.0,-1.6,-4.3
2023-07-17,-5.5,-2.4,74.8,-129.5,-32.6,27.7,-10.2,-18.8
2023-07-18,-6.5,-4.7,68.4,-128.0,-30.8,27.4,-9.2,-18.4
2023-07-19,-6.9,-5.4,63.7,-121.9,-30.4,26.8,-9.1,-18.1
2023-07-20,-7.3,-5.5,63.5,-119.7,-30.4,23.5,-9.9,-17.7
2023-07-21,-7.0,-5.2,63.1,-118.3,-29.9,22.6,-9.9,-17.3
2023-07-24,-10.6,-11.2,65.2,-138.9,-28.0,18.6,-9.8,-16.2
2023-07-25,-8.4,-9.0,70.3,-138.9,-23.9,18.7,-7.5,-16.0
2023-07-26,-9.1,-9.7,68.2,-136.7,-22.5,10.4,-8.3,-17.1
2023-07-27,-4.8,-2.8,81.9,-131.8,-22.8,11.6,-7.9,-15.6
2023-07-28,-4.0,-2.6,79.6,-127.1,-20.3,13.2,-6.0,-13.8
2023-07-31,-3.4,-0.8,76.1,-116.0,-24.1,19.3,-7.3,-12.5
2023-08-01,-2.9,0.9,74.0,-107.7,-27.1,21.7,-8.6,-13.3
2023-08-02,-0.2,4.6,80.8,-103.5,-26.4,25.8,-7.4,-11.2
2023-08-03,-0.1,3.5,78.7,-104.6,-24.0,25.7,-5.5,-6.8
2023-08-04,2.4,6.3,77.7,-94.2,-23.3,34.2,-3.4,-5.7
2023-08-07,5.0,8.1,77.7,-88.9,-17.0,33.6,0.3,-0.5
2023-08-08,6.9,9.8,78.5,-87.7,-12.8,33.7,2.5,1.6
2023-08-09,7.9,10.6,78.7,-86.4,-10.9,36.0,4.0,4.7
2023-08-10,8.2,9.2,74.4,-85.0,-10.3,34.8,7.0,6.0
2023-08-11,8.1,11.9,73.7,-83.3,-18.3,37.9,2.6,-4.8
2023-08-14,10.7,11.8,70.1,-78.3,-9.9,35.8,9.2,10.4
2023-08-15,9.9,13.8,68.6,-75.6,-17.1,33.1,4.2,-0.8
2023-08-16,12.3,18.4,71.6,-66.7,-16.5,33.5,3.3,-1.4
2023-08-17,14.0,21.3,78.9,-64.9,-16.4,33.3,3.3,-1.8
2023-08-18,14.3,21.1,77.6,-62.9,-17.8,42.8,4.3,-2.1
2023-08-21,13.7,21.0,72.4,-54.6,-18.6,42.3,3.1,-3.5
2023-08-22,13.2,20.2,69.2,-52.2,-18.2,42.2,3.0,-4.1
2023-08-23,6.9,10.0,60.0,-65.2,-18.7,42.4,2.7,-4.8
2023-08-24,6.9,10.1,60.5,-64.8,-18.9,43.9,2.4,-6.3
2023-08-25,6.0,9.1,59.6,-66.9,-19.1,41.4,1.6,-7.9
2023-08-28,5.9,10.3,56.0,-58.4,-20.1,38.0,-0.3,-13.8
2023-08-29,4.1,8.4,48.2,-55.8,-20.9,31.8,-2.2,-16.0
2023-08-30,1.8,4.8,43.0,-57.7,-21.0,32.0,-2.6,-15.9
2023-08-31,2.0,5.4,46.4,-58.1,-24.2,28.6,-2.7,-13.2
2023-09-01,6.3,6.6,52.1,-62.1,-16.1,46.6,6.1,-1.9
2023-09-05,7.1,7.4,56.5,-62.1,-15.9,47.0,7.0,-5.4
2023-09-06,6.0,5.5,59.5,-72.8,-15.4,47.9,7.0,-5.6
2023-09-07,5.0,4.2,62.2,-78.0,-17.2,47.9,6.5,-7.9
2023-09-08,7.2,8.0,61.4,-74.1,-17.6,47.9,6.3,-8.2
2023-09-11,7.4,6.3,58.5,-71.3,-13.5,52.3,9.4,-3.0
2023-09-12,8.0,6.6,57.2,-68.4,-11.8,52.8,10.5,-0.3
2023-09-13,7.8,5.9,59.5,-72.1,-10.7,52.9,11.1,-0.6
2023-09-14,8.1,6.6,61.4,-70.6,-10.7,52.5,10.8,-0.7
2023-09-15,11.5,9.2,64.8,-68.9,-4.1,54.1,15.2,8.1
2023-09-18,10.4,8.7,59.6,-61.8,-5.3,48.2,13.2,7.8
2023-09-19,10.8,9.9,57.5,-58.0,-5.8,46.8,12.6,7.2
2023-09-20,11.8,12.0,57.2,-51.2,-6.4,46.4,11.9,7.1
2023-09-21,11.9,11.9,55.9,-50.0,-6.5,46.6,12.2,7.0
2023-09-22,11.0,10.8,54.9,-53.0,-6.6,45.0,12.2,6.9
2023-09-25,9.7,8.7,46.2,-48.2,-5.3,42.6,11.6,5.7
2023-09-26,9.5,8.2,44.4,-47.3,-4.7,41.8,11.5,5.0
2023-09-27,10.5,10.1,48.3,-46.5,-4.8,41.2,11.3,5.0
2023-09-28,12.0,12.0,48.9,-40.8,-5.2,42.1,12.2,6.8
2023-09-29,8.6,6.5,45.1,-54.0,-5.6,43.6,11.9,6.6
2023-10-02,12.3,12.5,47.3,-49.8,-2.0,38.1,12.4,3.0
2023-10-03,11.9,11.5,46.0,-50.6,-2.2,40.7,12.7,2.9
2023-10-04,15.2,14.4,50.3,-48.0,4.8,40.0,16.5,2.4
2023-10-05,14.8,13.9,50.5,-47.8,4.7,39.5,16.4,2.1
2023-10-06,18.6,20.9,59.7,-43.3,4.1,39.1,15.5,1.5
2023-10-09,17.8,21.1,58.3,-40.4,0.4,36.1,13.0,-1.4
2023-10-10,13.6,14.7,56.8,-39.3,1.6,36.7,12.3,-0.3
2023-10-11,13.8,14.1,55.4,-39.0,3.3,38.0,13.5,0.7
2023-10-12,15.2,14.2,55.9,-38.7,8.0,41.7,16.9,5.9
2023-10-13,14.7,11.7,51.2,-42.5,12.4,42.2,19.4,10.9
2023-10-16,14.9,12.3,51.8,-41.8,12.8,39.9,19.1,12.7
2023-10-17,15.4,13.5,55.5,-37.4,13.4,35.4,18.4,11.2
2023-10-18,17.7,13.8,54.4,-36.2,21.4,38.3,23.9,23.1
2023-10-19,18.7,15.3,54.3,-34.7,22.0,37.3,23.9,23.1
2023-10-20,18.5,15.6,52.9,-32.4,21.7,33.2,23.0,23.2
2023-10-23,18.0,15.0,48.7,-28.9,22.0,31.6,22.7,23.6
2023-10-24,15.5,10.7,49.0,-43.9,23.3,30.0,23.0,23.5
2023-10-25,17.0,13.3,52.6,-41.2,23.5,28.5,22.7,23.5
2023-10-26,20.3,16.3,61.2,-42.6,30.2,27.6,26.4,23.6
2023-10-27,20.6,16.8,63.7,-44.1,30.9,26.0,26.4,23.8
2023-10-30,20.4,16.7,61.4,-40.6,32.7,20.2,26.1,23.9
2023-10-31,18.9,14.0,63.4,-45.5,32.6,24.4,26.3,19.3
2023-11-01,14.7,9.2,54.4,-46.5,28.8,22.7,23.2,16.0
2023-11-02,15.0,9.1,56.4,-47.7,29.0,21.3,24.0,17.3
2023-11-03,13.6,6.7,51.2,-47.9,28.4,25.2,24.3,16.9
2023-11-06,13.3,7.0,50.5,-43.4,29.2,22.4,23.0,18.3
2023-11-07,12.0,6.2,50.6,-45.3,26.8,21.8,20.9,16.2
2023-11-08,12.0,5.2,50.0,-45.2,28.5,23.4,22.2,19.0
2023-11-09,11.0,3.3,49.6,-44.9,29.6,23.0,22.5,18.8
2023-11-10,10.1,2.8,45.1,-44.5,26.7,20.7,21.0,14.1
2023-11-13,9.3,1.2,41.6,-44.5,28.3,18.6,21.4,14.6
2023-11-14,8.6,0.5,36.3,-41.3,28.3,14.3,20.7,13.1
2023-11-15,10.5,2.4,41.6,-41.7,31.8,12.6,22.7,14.6
2023-11-16,8.7,-0.3,34.2,-40.5,30.5,8.2,22.3,17.5
2023-11-17,9.8,1.3,37.4,-39.0,31.2,6.4,22.4,16.6
2023-11-20,11.4,4.4,37.6,-31.7,29.9,8.1,22.0,15.9
2023-11-21,10.5,3.1,33.9,-30.4,29.7,7.7,21.6,15.6
2023-11-22,10.6,3.6,33.6,-27.9,30.3,3.9,21.1,15.3
2023-11-24,12.7,5.9,33.1,-22.8,34.0,6.2,23.0,14.3
2023-11-27,12.6,6.0,30.2,-18.7,34.3,6.2,22.7,12.4
2023-11-28,11.8,5.2,27.5,-17.1,33.9,5.1,21.9,11.0
2023-11-29,11.8,6.1,28.0,-13.7,32.5,3.2,20.5,9.6
2023-11-30,10.2,2.5,29.8,-30.6,30.1,8.2,22.0,17.3
2023-12-01,12.1,3.1,25.6,-23.7,35.3,4.3,25.8,18.9
2023-12-04,9.1,-0.5,15.9,-18.6,34.6,-4.2,23.7,16.8
2023-12-05,9.7,0.0,14.3,-13.9,35.2,0.8,24.5,19.2
2023-12-06,7.7,-3.7,12.2,-20.6,34.5,5.8,25.1,18.6
2023-12-07,8.8,-3.1,11.7,-21.2,36.9,5.6,26.9,21.9
2023-12-08,13.1,4.6,20.3,-21.0,35.8,5.3,26.2,21.2
2023-12-11,11.9,3.5,17.2,-19.4,33.1,4.8,24.8,18.6
2023-12-12,12.4,2.7,16.0,-17.8,34.8,11.5,27.3,22.2
2023-12-13,11.7,3.6,15.1,-22.8,31.0,9.6,24.2,17.3
2023-12-14,12.6,5.5,21.7,-22.6,30.8,4.0,23.7,15.3
2023-12-15,5.1,-4.6,13.8,-41.8,24.7,4.3,20.1,7.2
2023-12-18,3.7,-6.7,13.0,-46.0,24.0,4.4,19.7,7.0
2023-12-19,5.4,-3.5,18.1,-45.5,23.4,3.7,19.2,6.9
2023-12-20,4.9,-4.2,21.4,-43.3,22.5,6.9,19.0,6.6
2023-12-21,3.8,-5.7,17.3,-42.3,22.0,6.8,18.3,6.5
